aweme_id,cid,create_time,text,reply_comment_total
7422329569190874398,7422338593659781931,2024-10-05,and why did we get another moon? 😳😳😳,22
7427912759372745989,7428267345947214614,2024-10-21,What evangelion is even about?,22
7423123307991502123,7423489563967701806,2024-10-08,That is interesting. The information we are getting here is that he spoke to the president and would accept help after they assess what is needed when the storm has passed.,21
7423123307991502123,7423171073846756127,2024-10-07,"When he loses someone close to him in a situation like this, I bet he will want to act like an actual Governor. What type of nonsense 😅",21
7426167450623954207,7426188860717089578,2024-10-16,"he can compelle Congress to come back. Jesus it's our government and our people.
what else needs said",21
7422329569190874398,7422358238707254059,2024-10-05,"If this hits Pinellas County Florida, we’re done",20
7424686319395294470,7424720794137772805,2024-10-12,"⚠️AVISO ⚠️!!
oii, vim espalhar o evangelho. Deus, eu sei q nós falhamos sempre, nos perdoe por todos os nossos pecados. Me abençoe e abençoe todos q estão lendo isso. Amém irmãos/as",19
7425693857322437921,7437328859018609454,2024-11-15,The sound is so scary,19
7427912759372745989,7428193441230537475,2024-10-21,Chat I was born in the right generation,19
7424419750303878408,7424784352133104416,2024-10-12,Das ist die Rache der Natur gegen uns über…,18
7425693857322437921,7446296784072164126,2024-12-09,the mom running with her baby 😭,18
7424686319395294470,7424872395155112709,2024-10-12,"E Jesus continuou:
-Haverá sinais no sol, na lua e nas estrelas.E,na terra,todas as nações ficarão desesperadas,com medo do terrível barulho do mar e das ondas...
Matheus 24.29-31,Marcos 13.24-",17
7425693857322437921,7432675094290645777,2024-11-02,ايش هذا الصوت,17
7426167450623954207,7426285182506713887,2024-10-16,According to the speaker they have plenty to fema why aren’t those funds being used to help those affected? Why are these people having to take out loans 😭,16
7426167450623954207,7426350484935459630,2024-10-16,20 billion was added to fema before break. Who is the head of the small business admin? Is this under fema? Why all of a sudden there’s no money?,15
7425693857322437921,7442780900079420215,2024-11-29,humu hakuna mbongo hata mmoja wote mmesoma sana jmn,15
7425693857322437921,7453335278487831342,2024-12-28,I saw this earlier and it said it was Texas,15
7425319802358582561,7425374209512145697,2024-10-13,is this true??,14
7421965835071180062,7422030232398103326,2024-10-04,so what kinda groceries am I buying this weekend?! Tampa here 🙃,14
7423392429912378667,7423715399415661342,2024-10-09,I'm in Port Charlotte I will pray for you and please pray for me I cannot afford to evacuate I have four children and two grandchildren and scared out of my mind,13
7432883698195795242,7433056408382685994,2024-11-03,Socks in the bed is crazy work,13
7433915371595271467,7434630811540194090,2024-11-07,it pairs nicely with the fruit of despair,13
7423940143821770026,7424457342852449029,2024-10-11,I'm from Canada and u just gained a new follower MAM👏,13
7431298006512700703,7431302538282451742,2024-10-29,Parker I promise once I get paid I'll buy a whole bundle,13
7421965835071180062,7421998339871621930,2024-10-04,We are tired,13
7425319802358582561,7425509340973351712,2024-10-14,A few hundred thousand more please. Drones. Both.,12
7434395515745324330,7434679626800104248,2024-11-07,Soooo… we all wanted to get called good boy,12
7422329569190874398,7422981982298653482,2024-10-07,Tampa resident here. We'll be fine.,12
7423392429912378667,7423461940662256415,2024-10-08,😭🙏🏼praying for you my grandma 👵 lives in Florida I’m so scared I’m going to lose her everyone please pray 🙏🏼 for my grandma and EVERYONE!!!!💔,12
7422329569190874398,7422332226668331807,2024-10-05,"🙃 we have avoided all storms thus far in PSL, Milton said “hold my beer”",11
7423806833598467370,7423812122692518687,2024-10-09,So many people would have gladly taken the dog to safety for the “owner.” This person is a sick bastard and they deserve to be locked up. I think animal cruelty is nearly as bad as child cruelty.,11
7434395515745324330,7434576532767540024,2024-11-07,было ли вложенное усилие оправданным?,11
7425693857322437921,7452845457375675141,2024-12-26,which country is this,11
7434114550036925742,7434169675669406510,2024-11-06,chat.. this is NOT the time to be having the hots for a news reporter 😭😭😭,11
7421965835071180062,7422015040696566558,2024-10-04,Cries in Ft. Myers 😭,11
7425693857322437921,7444739100072117023,2024-12-05,what kind of storm is this all in one,10
7431763087687961899,7434982903363339038,2024-11-08,He give Aaron hotchner I know somebody else sees it😭,10
7425693857322437921,7441524206334460680,2024-11-26,işte 99 depreminde 7.2 şiddetinde ben bu sese şahit oldum yemin ederim İstanbul'da Rabbim bizleri korusun inşallah,10
7434395515745324330,7434556375320511262,2024-11-07,Usually not an ungrateful person but I don’t want this,10
7425693857322437921,7454698803565232901,2024-12-31,God please save them for me,10
7423806833598467370,7423826868883604267,2024-10-09,what a fucken piece of shit whoever did this thank God someone seen the poor guy,10
7426167450623954207,7426186504307065643,2024-10-16,"it's getting cold in the mountain, s they need this funding to help get shelter this is a shame.",9
7425693857322437921,7443911655735886648,2024-12-02,Awkward and disaster …we need more safety,9
7425693857322437921,7432875120959914798,2024-11-03,what is that sound 😱,9
7423940143821770026,7424145697941570335,2024-10-10,And the $750 is per household. Imagine having a family of 5. $750 won’t help much. Some said they applied and got less than $750. Sad,9
7422814373627940139,7423001283114337054,2024-10-07,If you can make it to Williamsburg VA I would love to host you and your family,9
7422329569190874398,7422336187535409962,2024-10-05,Ugh Tampa hasn’t had a direct hit in almost a century 😭😭,9
7422329569190874398,7422358902127821610,2024-10-05,I REALLY like this guy!!! I am definitely following as a Tampa Bay resident. 😫,9
7434395515745324330,7434484202761241387,2024-11-07,can you just call me a good boy and get on with it?,8
7428408512323079455,7428420555814273835,2024-10-22,ALL I HEAR AREEEE SCREEAMMMSSS,8
7424686319395294470,7424810367279596293,2024-10-12,"Espalhando evangelho:
Pai, neste horário lhe peço que o senhor venha cuidar de cada um que está lendo essa mensagem, que o senhor possa trazer saúde e sabedoria a cada um deles, em nome Deus amém",8
7424686319395294470,7424906149462000389,2024-10-12,"Estou sem energia, usando 4G. Sou de S.B.C, vários pontos de SP estão sem energia, como Santo André, São Caetano, etc. a previsão para a energia voltar é do dia 14.",8
7427571017159085342,7427727794970428182,2024-10-20,-HELP i decided to wear a pecil skirt to shool and i turned into a pencil😭,8
7425693857322437921,7450355448407982854,2024-12-20,This is horrible 😔,8
7422329569190874398,7422357163584062238,2024-10-05,I trust you. You were right when you said Helene was shifting to the east. I didn’t hear anyone else say that.,8
7434395515745324330,7434547347428229931,2024-11-07,I IMMEDIATELY touched the screen upon being told not to.,8
7434395515745324330,7434548956510602016,2024-11-07,why is EVERY comment being asked to be called a good boy 😭,8
7424686319395294470,7424841354771366662,2024-10-12,cara acabou a energia aqui da cidade o bagui tava mó estranho ao mesmo tempo dahora kkkkkkk mais foi tenso,8
7425693857322437921,7437802242420572974,2024-11-16,Is everyone safe?,7
