aweme_id,cid,create_time,text,reply_comment_total
7278723481032756513,7279469255828439854,2023-09-16,…THIS IS FROM GODZILLA BRO YOU CANT FOOL ME!,5
7288021537909787937,7288231434313548549,2023-10-10,il y a combien de france et Espagne ?,5
7279445468688567598,7279868311427498782,2023-09-17,That’s your baby! You can’t get mad!!!😂😂😂😂,5
7272071106490600747,7273175109107893035,2023-08-30,"I was telling people in my area to relax because they were freaking out for this storm but watching it, it was expected to go right where it went.",5
7276160111658388782,7276231431499236139,2023-09-08,They know something we don’t,4
7271643255589080362,7271653294660748075,2023-08-26,ordering my Hurricane cake..let's party,4
7273191672803101994,7273451523839984430,2023-08-31,When are they gonna ban him from press conferences? Because he is not there to take anything seriously,4
7276212349919415595,7276261540818682667,2023-09-08,Bro changed names from iadila to lee💀,4
7271643255589080362,7271733457854890795,2023-08-26,"Hi.. just started following you, what about Tyndall AFB? My son is Stationed there. Thanks",4
7292036111130430750,7292042966377988907,2023-10-20,I’ll never understand why there are hundreds of FEMA mini homes left to sit and deteriorate! I don’t get it 🤯,4
7272071106490600747,7272149130188784426,2023-08-28,"yes, don't panic but don't let internet ppl say you don't need to be prepared. always be ready for anything -disabled vet",4
7272071106490600747,7272189518786757422,2023-08-28,I live in Jax. I’m watching but not panicking until I need to,4
7274413941835681070,7274457618578998058,2023-09-03,Commander and Chief in Charge! Screw DeathSantis,4
7271643255589080362,7271648860010971947,2023-08-26,"I start grad school in FL, next week, aaaand it's a 2 hour commute. I am hoping I don't have to drive in this...",4
7279445468688567598,7281066271692636930,2023-09-21,She said don’t record her just get in the passenger seat and y’all will be on y’all way,4
7274007768485367083,7274223272586560302,2023-09-02,Keep voting Republican they will screw you every time,4
7286557451015425313,7287277774267761414,2023-10-07,Subxanallaah allow ha noo caroon yaaa rabiiiiiiiii😭😭😭😭😃😭,4
7288021537909787937,7288469537527005957,2023-10-11,nice movie,4
7271643255589080362,7271702950647743275,2023-08-26,I’m in Pensacola 😭,4
7285526647867034912,7358041001372451589,2024-04-15,Pov: los niños que bendición 😎,4
7273191672803101994,7273253806594720555,2023-08-31,I love her subtle irreverent behavior she has for him. Man am I here for it.,3
7277963002773556522,7280337824118276910,2023-09-19,This the absolute most adorable video I have seen all day I have tears in my eye,3
