aweme_id,cid,create_time,text,reply_comment_total
7424424790070529312,7424639921476387630,2024-10-11,"our father, who are in heaven, hallowed be thy name; thy kingdom come; thy will be done on earth as it is in heaven. Give us this day our daily bread; forgive our trespasses as we forgive those who",5
7426237632792874246,7426301324079596289,2024-10-16,this is a 10-15 year plan. this won't happen. overnight,5
7431593649193962774,7431609553026433814,2024-10-30,Che dolore povera gente 💔💔💔💔💔,5
7423763675086884138,7423834430470652718,2024-10-09,"I’m no expert, but it sounds like he’s joking ngl",5
7434632512497863979,7437550393976996639,2024-11-15,yall really think the average temperature is 2 Fahrenheit 😂,5
7434632512497863979,7437210855798506241,2024-11-14,Do not trust the media,5
7427437939375852833,7427581189467554565,2024-10-19,"LE PÉCHÉ CONDUIT EN ENFER ,REPANDS - TOI SINCÈREMENT ,REPANDS -TOI SINCÈREMENT LES PÉCHÉS SONT COMPTES DANS LE MOINDRE DÉTAIL MON FRERE, MA SOEUR JÉSUS CHRIST EST A LA PORTE SOYONS PRÊTS (E)🎺🎺🎺🎺🎺",5
7419096882678369568,7419103261921395488,2024-09-26,You learned that they useless,5
7424424790070529312,7424651829356823314,2024-10-11,"Is aiah 41:18 I will open rivers on the barren heights,and fountains in the middle of the valleys.I will turn the dessert into a pool of water,and dry land into flowing springs",5
7423135946989751582,7423479388417196833,2024-10-08,Why would the government send out Hurricanes and Cycoobes onto their country Making them pay Billions in damage?,5
7430382490457541921,7430924595811517216,2024-10-28,"Pour moi, le problème c’est que surtout les gens doivent réapprendre à manifester on ne manifeste pas en s’en prenant au dur labeur d’autrui. Il me semble qu’on a pris la Bastille 1",5
7419096882678369568,7419277051880325893,2024-09-27,what is that observer 🤣,4
7419367750834851105,7419618871110828832,2024-09-28,what do paintings have to do with oil?,4
7426237632792874246,7426567749826462485,2024-10-17,Where are they going to put that in the middle harbour. Then expel the cooling water in one f the most cleanest harbours in the world,4
7420143167535648046,7420237939936559903,2024-09-30,"Meanwhile the Biden admin had FEMA & NG boots on ground at the worst areas within 24hrs of the storm clearing, all to help rescue the ""fuq ur feelings"" people who are praying for empathy from others..",4
7424137487708163361,7424382837808677637,2024-10-11,Como puedes decir que las dos lunas y el huracan son culpa del cambio climatico cuando es algo que ha ocurrido desde que la tierra tiene condiciones de vida 🤦‍♂️,4
7434632512497863979,7437453444685841207,2024-11-15,а почему температура в Японии в сорок пятом не увеличилась?,4
7419096882678369568,7419103454696112929,2024-09-26,"So let's say a new member state (flag) were to be added, all flags after them in the alphabet need to be moved one over?",4
7431976825590418730,7432979314259313429,2024-11-03,My all condolences to all our beloved wastes may the LORD come after them,4
7426237632792874246,7426316775652819754,2024-10-16,Yes!👏👏👏👏 this is GOOOOD👏👏👏,4
7426237632792874246,7426517106470437648,2024-10-16,We need a big reactor in Australia to yet cheap energy multiple smalls one will keep prices high,4
7423282755397618987,7423606671981364014,2024-10-09,I found myself on that side of TikTok for a hot minute. I literally couldn’t believe what I was hearing,4
7423282755397618987,7423375223511548715,2024-10-08,They are delusional and evil. I cannot wait for these people to suffer. I hope we get four more hurricanes this year. I hope their homes are wiped away.,4
7424137487708163361,7424357316864180998,2024-10-11,I’m crying cuz I’m scared,4
7421694485505183022,7422113069289128734,2024-10-05,it's a contained body of water that is warmer than the rest of the ocean.....,4
7433501352086490398,7434380970438263598,2024-11-07,we get a snowball earth every million or whatever years because the earth naturally warms up and gets colder,4
7428899122347773205,7428923883942478610,2024-10-23,Kawawa Naman si kuya 🥺🥺,4
7427437939375852833,7427916262816678662,2024-10-20,Climate change is real,4
7424424790070529312,7425100400267969288,2024-10-13,Jesus sead in the book -i will turn the desert in to pool and we have 7 trumpets but now we have 2 trumpets idk what is that to trumpets and we have only 4 years that the disaster come,4
7421694485505183022,7421730119607534366,2024-10-04,The Interdecadal Pacific oscillation happens at a frequency of 15-30 year shift.,4
7427855009364135200,7427915351788634913,2024-10-20,"grande gesto... le persone si dividono in due categorie: le brave persone / i delinquenti.....il colore della pelle, la nazionalità... non conta 👏👏",4
7429377005856083243,7429625242573013793,2024-10-25,So none of what we are doing is helping? Is there any proof of progress based on our changes? ”Do more” cant be the answer every time. So we need a new tactic or is it working?,4
7427177560041180446,7427354526851760942,2024-10-19,I mean we have known how to change/affect the weather on a large scale since the 50s,4
7424137487708163361,7424288769757856519,2024-10-10,Why did i have to be born in this hell of a world? Why in this timeline?,4
7429377005856083243,7429578507020010257,2024-10-25,they said miami would be underwater by 2023,4
7425036749019172128,7428001500087845664,2024-10-20,AHHH NOOOOO I LIVE THEREEEE AHHHHHH,4
7423135946989751582,7423432596534805280,2024-10-08,hey so this is pretty much impossible. the average hurricane has about a quarter of the energy the entire US of A uses in an hour. I don't think you can fathom just how much energy that is,4
7420851698308025632,7421838095072838433,2024-10-04,They stopped dredging the rivers cos of wild life,4
7431976825590418730,7432012996401267498,2024-10-31,thank you for giving it coverage. you hardly see any of this in the news.,4
7422040876949572907,7422346999578608427,2024-10-05,we’re getting denied up here in Asheville,4
7431976825590418730,7432003771506852613,2024-10-31,So sad 😞,4
7423135946989751582,7423260003342172958,2024-10-08,"One of the soldiers claimed that the government has the ability to control the weather, including tornadoes and earthquakes",4
7434331532178771232,7434586629354750752,2024-11-07,idk why we’re still in school ‘preparing for the future’ bro what future?,4
7431976825590418730,7432195599208907550,2024-11-01,what did the weather reports say,4
7434331532178771232,7434647896752128801,2024-11-07,Can someone explain what is the climate clock sorry I don't know what that is because I'm from Germany,4
7431976825590418730,7438905638400738104,2024-11-19,Do you reside in Valencia,4
7434331532178771232,7434717922583348024,2024-11-08,"In my whole life it has never not snowed on Halloween, besides this year :(",4
7423135946989751582,7423421292714066718,2024-10-08,blaming anything besides getting hit by the largest solar flares we have in decades,4
7424137487708163361,7424253540136764193,2024-10-10,и всё это проходит везде кроме Испании,4
7426237632792874246,7426328369685398302,2024-10-16,"So the solar, wind and other green tech just was thrown out the window🤣",3
7425036749019172128,7427988744995324704,2024-10-20,honestly that was he sunniest day of northern Ireland ngl,3
7424424790070529312,7424573689361089313,2024-10-11,"Vater unser Himmel.
geheiligt werde dein Name.
Dein reiche komme.
Dein Wille geschehe,
Wie im Himmel,so auf Erden.
Unser tägliches Brot gib uns heute,
Und vergibt uns unsere Schuld Amen",3
7424137487708163361,7424285934152106784,2024-10-10,"Antarctica will melt in million years can’t go that easy off,Europe is really safe continent and keeps the nature safe,two moons is nothing many other planets have 88moons so.",3
7430382490457541921,7430428977849991969,2024-10-27,La différence c'est qu'elle a eu l'accord l'autre ils ne l'ont pas eu,3
7425994399751949600,7426162275839345416,2024-10-16,"There I stood watching the colourful vibrant life wither away, as the coral lost its spark the fish lost their fins, the birds lost their wings as the world collapsed in pain, crying in pain slowly,",3
7425036749019172128,7425317154302526241,2024-10-13,Schools will still be open,3
7425994399751949600,7426194596180591402,2024-10-16,how did it get that bad in the first place…,3
