aweme_id,cid,create_time,text,reply_comment_total
7154373264914009350,7154397335815455493,2022-10-14,Yep she succeeded! The oil companies have just agreed to stop production. We'll done😂😂,18
7154373264914009350,7154376449188659973,2022-10-14,Jail-Time me thinks 😂😂,18
7144904794828737838,7145042717839819525,2022-09-19,last I checked portugal was in Europe... so it makes sense people think it's aligned with Europe 😳,18
7146396688104590634,7146428395433231150,2022-09-23,The only reason why Y2K didn’t literally end the world was because of a world wide effort to fix the computers before it happened. JSYK,17
7143962475757604101,7143981529077154566,2022-09-16,non è solo il clima il problema una volta si potevano pulire i fiumi adesso lo dovrebbero fare i comuni ma nessuno fa niente,16
7146396688104590634,7146425586025055019,2022-09-23,love the vid but wernt they in the 90s saying the earth was headed to another ice age?,16
7146396688104590634,7147465153323172610,2022-09-25,okay but the environment one is legit.,16
7154097477094870318,7154157942115451694,2022-10-14,"camped a couple miles out from the grand canyon, the sky does look like this, it’s absolutely insane",15
7149908239491108101,7150227036844622593,2022-10-03,حديث الرسول صلى الله عليه وسلم اختصر كل كلامك المفروض انك تستشهد بحديث الرسول الشرب بثلاث دفعات وتكون قاعد وتشرح كلامك,15
7148609970748198190,7148932069556683562,2022-09-29,You didn’t include the 2012 Mayan calendar,15
7143344050417077509,7144004986938016518,2022-09-16,23:59 31 sierpnia,14
7145493259815603461,7145789896803451649,2022-09-21,If the world's leaders were serious about slowing the rate of global warming theyd be protecting and regrowing the amazon rainforest,14
7155879504114715910,7156098841779225345,2022-10-19,Is Africa still in Brazil? I've lost track,13
7145493259815603461,7146732911302968069,2022-09-24,"If she doesn’t know what she’s talking about, why is she talking",13
7146396688104590634,7146445908552123182,2022-09-23,"2067: ""You know, if we fixed the enviorment a few years ago, we wouldn't be underwater right now""(the year is random im not saying the world's ending)",13
7151334610167794950,7153250189327074054,2022-10-11,"Ma invece di combattere l'ansia,combattiamo direttamente il cambiamento climatico",13
7144904794828737838,7144906789796053806,2022-09-19,Why does western Oregon and Washington weather resemble UK weather if it is at lower latitude?,13
7155879504114715910,7155893494724068138,2022-10-18,The very best things in life don’t cost money! 🥰,13
7154373264914009350,7154376572198191878,2022-10-14,yes something needs to be done but we shouldn't be going to extreme methods like this,13
7147939302440291627,7147943406840890114,2022-09-27,Im really scared..,13
7147746563689893126,7147826548668695302,2022-09-26,The most remote part of the world is point nemo,12
7147939302440291627,7148098992441541382,2022-09-27,Maybe we should just turn to God so he gives us a chance,12
7149209471833820462,7149469138954781445,2022-10-01,should've made the house out of what they made that camera from.,12
7149908239491108101,7149939010273755910,2022-10-02,اخي دكتور وليد سرحان ليش ماكوي القميص,12
7151033928864795909,7151116028931670827,2022-10-05,She’s amazing - it’s gonna be people like her that save this planet,12
7145640089220222254,7145647165338649350,2022-09-21,"As I understand it, there is a correlation between extreme weather and seismic activity. There were also two earthquakes in Pacific very recently 🥺",11
7146396688104590634,7146435095296639787,2022-09-23,you gotta make a pt 2 in 40 years,11
7144330799645543685,7144339173028217642,2022-09-17,I’m excited for my birthday because evryone plants trees that day (earth day),11
7152250702553779462,7152605988557996805,2022-10-09,"They kinda cute tho, they just be chillin in my room keepin me company 🥰",11
7143962475757604101,7143964547699016454,2022-09-16,io sono delle marche 😭💔,11
7146396688104590634,7147413562864042754,2022-09-25,Bro the environment one is kina getting closer and closer,11
7152671402192276742,7152929044220625670,2022-10-10,"That’s why there’s so many dead fish that haven’t spawned yet, and there’s not just sports fishing in the ocean… They fish them right in the creeks k",11
7144904794828737838,7145044005944230662,2022-09-19,"this is common knowledge in Europe 😂 Edinburgh, Copenhagen and Moscow all share the same latitude",11
7155163691657350405,7155406232285610758,2022-10-17,I mean it did draw a lot of attention to her tbf. And if your question starts with “is it okay that Liz Truss is…” just always assume the answer is no,10
7152671402192276742,7152701133873136390,2022-10-10,Your talking speed is perfect for my brain,10
7149209471833820462,7149527907579544326,2022-10-01,Why do places in America prone to this type of weather not build their gaffs with blocks 😂,10
7152250702553779462,7152553424307340037,2022-10-09,I threw like 4 out of my apt. yesterday. Just don’t squish them. 😁,10
7144330799645543685,7144378698182820650,2022-09-17,"These drawings are underrated and have such powerful meanings, they should be acknowledged much more. we really need to help our planet out.. 🙁",10
7147939302440291627,7147946291976110890,2022-09-27,ugh underrated its so sad ppl don't care at all till IT happens.,10
7149209471833820462,7149552105380233989,2022-10-01,"Vabbe, era il mio sogno andare a invecchiare in Florida, ma ora ho cambiato idea",10
7146396688104590634,7147095755814421291,2022-09-24,Senior Meteorology Major here. While climate change might not end the world it is gonna change life as we know it. I don’t know Id you’re poking fun,10
7146396688104590634,7146455965772677934,2022-09-23,it seems like potential world-ending events are exponentially increasing.... that's gotta mean something.,10
7153721007835008298,7154149858076410670,2022-10-13,Fun fact it is safer to swim in that then a public pool just as long as you don’t touch the rods at the bottom,10
7156922485236157701,7156950326067053318,2022-10-21,l'energia elettrica che usano probabilmente é prodotta dalle centrali a carbone e le batterie al litio richiedono minerali rari e inquinano tantissimo,9
7145493259815603461,7146727478677373739,2022-09-23,he looked so totally clueless and not so informed,9
7147939302440291627,7148079429108319019,2022-09-27,I want to be a millionaire so I can help the earth but that will never happen :/,9
7149908239491108101,7149922472636367659,2022-10-02,اشرب مي ومديفيد وديصير عندي امساك .. حاولت هوايه طرق بس مافاد ممكن طريقه صحيه ومضمونه لتخلص من الامساك وتعمل ع تلين البطن.. مع الشكر,9
7146396688104590634,7146462212231463726,2022-09-23,…..but we will be underwater in a few years lol,9
7147314461160819995,7147568708834296603,2022-09-26,Sana mag initiate ang government ng malawakang trea planting at rehabilitation ng ating SIERRA MADRE 🥰,9
7143962475757604101,7143963312782590726,2022-09-16,Molti non lo capiranno mai.,8
7151334610167794950,7153880204901057285,2022-10-13,adesso c è pure l ansia da cambiamento climatico.Questa mi mancava,8
7154373264914009350,7154377307519271685,2022-10-14,"Can't hear you,. You need to YELL-OW-der 😁",8
7145493259815603461,7145717220973314821,2022-09-21,Thanks joe,8
7146396688104590634,7146429747186500395,2022-09-23,Hmmmm someone has to be right one of these times 😂😂😂😂,8
7145493259815603461,7146291813903565573,2022-09-22,She is the Andrew Tate,8
7147746563689893126,7149655647385322246,2022-10-01,Wow so I’m gonna be dead by like 2040,8
7151334610167794950,7155141118618223366,2022-10-16,N 6 siamo in un periodo postglaciale. La Terra ha già subito questi innalzamenti di temperatura in passato. Perciò l’ansia non serve.,8
7145640089220222254,7145646103693099818,2022-09-21,"Alaska does earthquake drills too, and have rules about how tall buildings can be. Cause lots o’ peeps died. It’s weird living in CA where they dont..",8
7151334610167794950,7153862276759749381,2022-10-13,"GRAZIE, non avevo mai visto/sentito qualcuno che riconoscesse quest'ansia per il cambiamento climatico che io provo in modo molto forte...❤️🙏🏻",8
7149209471833820462,7149595032239031045,2022-10-01,Die Treppe ist noch da aber das Haus ist weg 🤨 Naja wenigstens wissen die wie man Treppen baut 😏,8
7146396688104590634,7146430008578999082,2022-09-23,🎵in the year 2525🎵,8
7145493259815603461,7146519763723354886,2022-09-23,"she is absolutely right , love her and it's not complicated at all",8
7147939302440291627,7148083216485303041,2022-09-27,I mean only Jesus and god knows,8
7143962475757604101,7143985260760908550,2022-09-16,bro i fiumi straripavano anche 100 anni fa,8
7153721007835008298,7154828692471382785,2022-10-15,for people saying better than oil there is leftover radition goo that is useless,8
